loan_amnt,term,emp_length,home_ownership,annual_inc,verification_status,zip_code,addr_state,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,loan_status
16775,36 months,4 years,MORTGAGE,140000,Source Verified,606xx,IL,1,1,18,0,35088,53%,36,Fully Paid
6325,36 months,3 years,RENT,25000,Verified,957xx,CA,1,1,9,0,11015,70.60%,33,Fully Paid
5700,60 months,n/a,RENT,75000,Source Verified,100xx,NY,0,1,10,0,12126,65.50%,20,Fully Paid
13225,36 months,5 years,RENT,35000,Verified,945xx,CA,0,2,16,0,12965,62.80%,25,Fully Paid
10000,36 months,2 years,RENT,31000,Verified,606xx,IL,0,1,15,0,11279,62.70%,21,Fully Paid
13500,36 months,5 years,RENT,100000,Not Verified,852xx,AZ,0,0,6,1,7569,49.50%,10,Fully Paid
12000,60 months,3 years,OWN,60000,Source Verified,967xx,HI,0,0,7,0,11082,69.30%,12,Fully Paid
15000,60 months,10+ years,MORTGAGE,45000,Verified,033xx,NH,0,0,8,0,12119,19.20%,16,Fully Paid
20200,60 months,10+ years,RENT,59670,Verified,337xx,FL,0,1,13,0,15408,78.20%,21,Charged Off
20000,36 months,10+ years,RENT,95000,Source Verified,537xx,WI,0,2,12,0,19852,78.80%,25,Charged Off
12000,36 months,1 year,RENT,112000,Not Verified,750xx,TX,0,1,9,0,23043,71.80%,22,Fully Paid
25975,60 months,10+ years,MORTGAGE,66000,Verified,800xx,CO,0,1,14,0,22084,84.90%,28,Fully Paid
10600,60 months,10+ years,MORTGAGE,54000,Not Verified,182xx,PA,0,1,16,0,28918,56.40%,45,Fully Paid
13475,36 months,6 years,RENT,35000,Not Verified,846xx,UT,0,0,9,0,9241,62%,18,Fully Paid
4000,36 months,10+ years,RENT,48000,Verified,841xx,UT,0,1,9,0,8800,82.20%,24,Fully Paid
5000,60 months,5 years,MORTGAGE,98580,Source Verified,142xx,NY,0,0,8,0,0,0%,24,Fully Paid
7500,36 months,5 years,OWN,67000,Not Verified,279xx,NC,0,0,6,0,23937,80.30%,15,Charged Off
21000,60 months,1 year,MORTGAGE,42000,Verified,341xx,FL,0,1,9,0,18695,72.20%,22,Charged Off
9600,60 months,10+ years,RENT,40000,Verified,104xx,NY,0,1,7,0,13648,60.90%,14,Fully Paid
10000,36 months,10+ years,RENT,75000,Source Verified,350xx,AL,0,1,14,0,32010,64.10%,27,Fully Paid
3725,36 months,8 years,MORTGAGE,27302.4,Source Verified,245xx,VA,1,1,6,0,19553,78.20%,13,Fully Paid
19425,60 months,10+ years,MORTGAGE,46500,Verified,770xx,TX,0,0,14,0,16561,70.20%,29,Charged Off
25900,60 months,10+ years,RENT,62000,Verified,606xx,IL,0,2,16,0,31335,74.90%,41,Fully Paid
30000,60 months,6 years,MORTGAGE,100000,Source Verified,950xx,CA,0,0,3,1,8378,89.10%,4,Charged Off
13000,60 months,< 1 year,RENT,37500,Source Verified,554xx,MN,0,0,6,0,11242,89.90%,9,Fully Paid
15600,60 months,5 years,OWN,48575,Source Verified,201xx,VA,0,1,15,0,9877,56.80%,22,Charged Off
20000,36 months,7 years,MORTGAGE,64049,Verified,961xx,CA,0,1,8,0,17491,69.40%,10,Fully Paid
10000,36 months,10+ years,RENT,107000,Verified,914xx,CA,0,1,6,0,8543,49.70%,22,Fully Paid
8000,36 months,10+ years,RENT,72000,Source Verified,278xx,NC,0,1,10,0,32955,85.80%,31,Charged Off
12000,60 months,5 years,RENT,25000,Verified,335xx,FL,0,0,6,0,9137,50.80%,15,Fully Paid
12000,36 months,5 years,MORTGAGE,97000,Source Verified,641xx,MO,0,0,8,0,10733,76.70%,24,Fully Paid
4000,36 months,4 years,RENT,42000,Source Verified,900xx,CA,0,0,12,0,5561,37.60%,15,Fully Paid
9750,60 months,< 1 year,RENT,60000,Source Verified,441xx,OH,0,1,5,0,8903,96.80%,17,Fully Paid
24000,36 months,4 years,MORTGAGE,86000,Verified,302xx,GA,0,0,9,0,504,1.50%,29,Fully Paid
35000,60 months,< 1 year,MORTGAGE,132500,Verified,741xx,OK,0,1,15,0,25584,67.90%,22,Fully Paid
3125,60 months,10+ years,MORTGAGE,135000,Source Verified,951xx,CA,0,2,11,0,29315,93.10%,31,Fully Paid
12000,36 months,10+ years,MORTGAGE,140000,Verified,928xx,CA,0,0,14,0,39255,75.50%,34,Fully Paid
17500,36 months,9 years,OWN,84000,Verified,716xx,AR,0,1,14,0,14488,55.90%,27,Fully Paid
6000,36 months,10+ years,MORTGAGE,90000,Source Verified,773xx,TX,1,2,6,0,1006,59.20%,13,Fully Paid
15000,60 months,3 years,MORTGAGE,38000,Not Verified,302xx,GA,0,0,6,0,16585,60.50%,13,Fully Paid
8000,60 months,n/a,RENT,36000,Source Verified,235xx,VA,1,0,5,0,2285,47.60%,11,Charged Off
28000,60 months,< 1 year,RENT,129000,Verified,015xx,MA,0,0,12,0,19016,78.30%,38,Fully Paid
30000,36 months,10+ years,RENT,161000,Verified,018xx,MA,0,3,9,0,2174,3.30%,26,Fully Paid
28000,60 months,1 year,MORTGAGE,157000,Source Verified,271xx,NC,0,0,14,0,28448,60.10%,39,Fully Paid
1000,36 months,n/a,RENT,24000,Not Verified,852xx,AZ,0,1,3,1,3968,94.50%,15,Fully Paid
23800,36 months,6 years,MORTGAGE,47600,Verified,451xx,OH,0,0,10,0,30310,49.60%,17,Fully Paid
17000,36 months,3 years,MORTGAGE,50000,Not Verified,724xx,AR,0,0,14,0,11878,16.30%,32,Fully Paid
18000,60 months,8 years,RENT,50000,Verified,347xx,FL,0,3,9,0,12984,71.30%,15,Charged Off
13500,60 months,< 1 year,MORTGAGE,57840,Source Verified,813xx,CO,1,0,5,0,4143,48.20%,9,Fully Paid
24000,36 months,4 years,MORTGAGE,75000,Verified,923xx,CA,0,0,8,0,19866,61.10%,24,Fully Paid
3600,36 months,1 year,RENT,85000,Not Verified,441xx,OH,0,0,12,0,3570,38.40%,21,Fully Paid
15000,36 months,10+ years,MORTGAGE,50000,Verified,731xx,OK,0,1,11,1,12753,59.90%,32,Fully Paid
1000,36 months,7 years,MORTGAGE,53200,Source Verified,925xx,CA,0,0,7,0,8260,77.20%,15,Fully Paid
30000,60 months,3 years,RENT,110000,Verified,200xx,DC,0,1,4,0,23478,91.70%,17,Charged Off
3600,36 months,3 years,RENT,36000,Not Verified,112xx,NY,0,3,6,0,6016,58.40%,9,Fully Paid
15500,60 months,9 years,MORTGAGE,56510,Source Verified,334xx,FL,0,0,7,0,3562,19.60%,17,Fully Paid
14000,36 months,1 year,RENT,40000,Verified,606xx,IL,0,0,8,0,12871,61%,12,Fully Paid
6400,36 months,< 1 year,RENT,29000,Not Verified,531xx,WI,0,0,6,0,6144,81.90%,16,Fully Paid
3600,36 months,5 years,MORTGAGE,45000,Source Verified,407xx,KY,0,2,18,0,1971,8.60%,23,Fully Paid
14000,36 months,2 years,RENT,115000,Verified,070xx,NJ,0,0,4,0,2498,9%,6,Fully Paid
4025,36 months,1 year,RENT,25000,Not Verified,809xx,CO,0,1,8,0,6314,79.90%,15,Fully Paid
15000,60 months,10+ years,RENT,59000,Not Verified,301xx,GA,0,1,5,0,5205,92.90%,25,Fully Paid
2600,36 months,1 year,RENT,9600,Source Verified,448xx,OH,1,3,17,0,410,2.30%,22,Fully Paid
16500,36 months,10+ years,OWN,32968,Source Verified,083xx,NJ,0,1,8,0,13805,63.30%,13,Fully Paid
15000,60 months,4 years,MORTGAGE,96000,Source Verified,080xx,NJ,0,1,10,0,17314,55.90%,35,Fully Paid
8875,36 months,2 years,RENT,23000,Not Verified,142xx,NY,0,0,15,0,16583,60.10%,29,Charged Off
30000,60 months,10+ years,OWN,61000,Verified,080xx,NJ,0,1,14,0,17056,60.10%,35,Charged Off
23000,60 months,10+ years,MORTGAGE,120000,Verified,606xx,IL,0,2,14,0,26659,52.90%,41,Fully Paid
3825,36 months,n/a,OWN,21000,Verified,337xx,FL,0,1,4,0,7204,92.40%,18,Fully Paid
11100,36 months,5 years,MORTGAGE,55000,Not Verified,082xx,NJ,0,1,11,0,21831,72%,18,Fully Paid
12000,36 months,< 1 year,RENT,40000,Source Verified,021xx,MA,0,0,13,0,14402,62.60%,18,Fully Paid
8900,60 months,6 years,OWN,77000,Verified,921xx,CA,0,0,19,0,12954,80.40%,22,Charged Off
12000,60 months,10+ years,MORTGAGE,120000,Not Verified,019xx,MA,0,1,12,0,11668,50.30%,38,Fully Paid
3000,36 months,2 years,RENT,15000,Not Verified,105xx,NY,0,1,10,0,0,0%,13,Fully Paid
5600,36 months,3 years,RENT,32000,Source Verified,284xx,NC,0,0,2,0,2935,24.50%,8,Fully Paid
12000,60 months,6 years,RENT,43000,Verified,917xx,CA,0,0,6,0,6177,64.30%,12,Fully Paid
12000,36 months,< 1 year,RENT,60000,Not Verified,928xx,CA,0,0,8,0,14461,84.60%,11,Fully Paid
25000,60 months,5 years,MORTGAGE,113000,Verified,852xx,AZ,0,1,6,0,13313,94.20%,31,Fully Paid
12000,36 months,10+ years,MORTGAGE,87000,Not Verified,337xx,FL,0,1,9,0,19688,66.50%,16,Charged Off
35000,60 months,4 years,MORTGAGE,165000,Verified,900xx,CA,0,0,8,0,31349,76.50%,25,Fully Paid
30000,60 months,1 year,MORTGAGE,70000,Verified,535xx,WI,0,5,18,0,53754,7.90%,31,Fully Paid
10000,36 months,10+ years,RENT,62000,Source Verified,600xx,IL,0,1,10,1,7470,65.50%,22,Charged Off
21600,60 months,10+ years,OWN,72800,Verified,207xx,MD,0,1,11,0,21829,74.50%,16,Fully Paid
8000,36 months,n/a,RENT,60780,Not Verified,863xx,AZ,0,2,15,0,14759,20.50%,48,Charged Off
6000,36 months,6 years,RENT,62000,Not Verified,283xx,NC,0,0,12,0,17433,67.30%,28,Fully Paid
15000,60 months,2 years,RENT,281000,Source Verified,900xx,CA,0,0,12,0,56254,95.30%,53,Fully Paid
35000,60 months,10+ years,RENT,75000,Verified,080xx,NJ,0,0,13,0,28737,82.60%,16,Charged Off
14400,60 months,< 1 year,RENT,77500,Source Verified,068xx,CT,0,2,9,0,34004,95%,17,Fully Paid
10500,36 months,10+ years,RENT,75600,Source Verified,958xx,CA,0,0,14,0,15951,63.20%,24,Fully Paid
9000,36 months,1 year,RENT,51000,Not Verified,907xx,CA,0,0,9,0,13997,63.30%,16,Charged Off
10900,36 months,6 years,RENT,55000,Verified,073xx,NJ,0,1,7,0,11923,73.30%,8,Fully Paid
17600,36 months,1 year,OWN,140000,Source Verified,331xx,FL,0,1,17,0,22955,52.30%,45,Fully Paid
1800,36 months,7 years,RENT,40000,Not Verified,900xx,CA,0,0,3,0,1020,63.70%,3,Charged Off
14000,60 months,< 1 year,MORTGAGE,63000,Verified,724xx,AR,0,1,11,1,4504,51.20%,37,Charged Off
10000,36 months,n/a,OWN,102672,Verified,799xx,TX,1,0,6,0,4208,9.20%,16,Fully Paid
6000,36 months,7 years,RENT,46443.36,Verified,117xx,NY,0,0,14,0,3619,39.30%,34,Fully Paid
5200,60 months,n/a,RENT,36000,Source Verified,109xx,NY,0,0,6,0,465,2.20%,25,Fully Paid
6500,36 months,4 years,MORTGAGE,61650,Source Verified,201xx,VA,0,0,5,0,5410,16.80%,16,Fully Paid
10000,36 months,4 years,RENT,45500,Source Verified,557xx,MN,0,0,7,0,12012,89.60%,13,Fully Paid
8000,36 months,4 years,MORTGAGE,35000,Not Verified,342xx,FL,0,0,9,0,8600,63.20%,15,Fully Paid
2800,36 months,2 years,RENT,43200,Source Verified,981xx,WA,0,2,4,0,6161,67.70%,5,Charged Off
35000,60 months,4 years,RENT,97000,Verified,254xx,WV,0,1,15,0,42865,47.30%,25,Fully Paid
12000,60 months,< 1 year,MORTGAGE,125000,Source Verified,762xx,TX,0,0,12,1,8234,38.70%,22,Fully Paid
11200,36 months,n/a,RENT,52000,Not Verified,145xx,NY,0,0,13,0,21379,57%,26,Fully Paid
8000,36 months,< 1 year,RENT,23000,Verified,314xx,GA,0,0,5,0,5582,94.60%,7,Charged Off
14825,60 months,1 year,RENT,45600,Source Verified,334xx,FL,0,1,25,0,15070,50.70%,44,Charged Off
6100,36 months,7 years,OWN,70000,Verified,940xx,CA,0,1,12,0,14731,77.60%,16,Charged Off
17000,36 months,10+ years,RENT,60000,Source Verified,959xx,CA,0,2,9,0,14064,95.70%,13,Fully Paid
16000,60 months,10+ years,MORTGAGE,64000,Source Verified,235xx,VA,0,2,9,0,13344,59.80%,16,Fully Paid
1500,36 months,6 years,MORTGAGE,24000,Not Verified,553xx,MN,0,0,7,0,10331,35.50%,26,Fully Paid
6500,36 months,6 years,RENT,80000,Not Verified,945xx,CA,0,1,9,0,10952,36.20%,25,Fully Paid
5500,60 months,9 years,MORTGAGE,107000,Source Verified,278xx,NC,0,1,5,0,25080,89.30%,12,Fully Paid
10000,36 months,n/a,MORTGAGE,50000,Verified,803xx,CO,0,3,10,0,11442,67.70%,33,Charged Off
7125,36 months,n/a,MORTGAGE,36648,Verified,316xx,GA,0,1,7,0,9502,65.10%,21,Fully Paid
14000,60 months,8 years,RENT,81000,Source Verified,775xx,TX,0,2,9,0,29225,77.70%,19,Fully Paid
11000,36 months,3 years,RENT,52000,Source Verified,606xx,IL,1,0,9,0,13774,72.90%,17,Fully Paid
3000,36 months,10+ years,MORTGAGE,83000,Not Verified,281xx,NC,0,0,5,0,7590,51.30%,10,Fully Paid
15850,60 months,10+ years,MORTGAGE,66000,Verified,604xx,IL,1,1,10,0,12897,92.10%,36,Fully Paid
12000,60 months,6 years,MORTGAGE,43700,Source Verified,080xx,NJ,0,1,16,0,21119,52.40%,31,Fully Paid
29700,60 months,10+ years,MORTGAGE,57000,Verified,925xx,CA,0,0,5,0,15259,43.60%,10,Fully Paid
6500,36 months,7 years,RENT,28000,Not Verified,925xx,CA,0,0,6,0,5370,57.10%,12,Fully Paid
2800,36 months,7 years,MORTGAGE,55000,Not Verified,140xx,NY,0,0,20,0,32878,11.30%,42,Fully Paid
10000,36 months,1 year,RENT,50000,Source Verified,300xx,GA,0,0,15,0,6699,6.60%,26,Fully Paid
30000,60 months,5 years,MORTGAGE,82000,Verified,140xx,NY,0,2,15,0,23835,63.10%,24,Fully Paid
8000,36 months,3 years,MORTGAGE,50000,Not Verified,357xx,AL,0,0,11,0,8668,46.90%,23,Fully Paid
12000,60 months,10+ years,RENT,61234,Verified,235xx,VA,0,0,13,0,11730,64.10%,34,Charged Off
35000,60 months,< 1 year,MORTGAGE,101000,Verified,243xx,VA,0,0,10,0,56992,78.80%,41,Fully Paid
30000,60 months,4 years,OWN,180000,Verified,911xx,CA,0,0,16,0,51071,60.30%,32,Fully Paid
9000,36 months,3 years,RENT,57240,Source Verified,968xx,HI,0,0,17,0,4216,16.90%,25,Fully Paid
3000,36 months,2 years,RENT,43000,Not Verified,794xx,TX,0,2,26,0,5892,32%,40,Fully Paid
7925,36 months,4 years,RENT,30000,Not Verified,441xx,OH,0,1,17,0,7410,36.90%,20,Fully Paid
18000,60 months,8 years,RENT,36000,Verified,917xx,CA,0,1,8,0,10423,39%,35,Charged Off
24575,60 months,5 years,RENT,54600,Verified,108xx,NY,0,1,24,0,17997,61.20%,51,Charged Off
15000,60 months,9 years,RENT,85000,Verified,130xx,NY,0,1,19,0,13260,59.20%,50,Fully Paid
15000,60 months,7 years,RENT,63200,Not Verified,535xx,WI,0,2,12,0,22406,71.40%,18,Fully Paid
12000,36 months,9 years,MORTGAGE,105000,Source Verified,925xx,CA,0,0,14,0,37059,69.40%,48,Fully Paid
15000,36 months,7 years,MORTGAGE,70000,Verified,336xx,FL,1,1,9,0,12392,74.70%,17,Fully Paid
6400,36 months,3 years,RENT,62502,Not Verified,974xx,OR,0,0,17,0,29069,70%,25,Fully Paid
14125,60 months,2 years,RENT,50620,Verified,191xx,PA,0,1,13,0,11282,75.10%,47,Charged Off
4000,36 months,10+ years,MORTGAGE,115000,Not Verified,750xx,TX,1,0,9,0,4796,18.90%,22,Fully Paid
35000,60 months,4 years,MORTGAGE,120000,Verified,925xx,CA,0,2,16,0,16953,82.30%,32,Fully Paid
14950,36 months,10+ years,MORTGAGE,75000,Not Verified,577xx,SD,0,1,7,0,17268,65.20%,23,Fully Paid
16000,36 months,2 years,RENT,53000,Verified,303xx,GA,0,1,16,0,11165,27.50%,41,Fully Paid
2500,36 months,10+ years,MORTGAGE,60000,Not Verified,238xx,VA,1,2,7,0,307,17.10%,17,Fully Paid
12000,60 months,4 years,RENT,40000,Not Verified,750xx,TX,0,1,14,0,13921,54%,20,Fully Paid
15000,36 months,3 years,MORTGAGE,73000,Verified,331xx,FL,0,0,8,0,12364,92.30%,40,Fully Paid
1000,36 months,7 years,OWN,56000,Not Verified,067xx,CT,0,1,17,0,40016,88.10%,32,Fully Paid
1200,36 months,5 years,MORTGAGE,110000,Source Verified,212xx,MD,0,1,11,0,25012,92.30%,42,Fully Paid
16000,36 months,2 years,RENT,45000,Source Verified,334xx,FL,0,1,4,0,7641,95.50%,10,Fully Paid
4000,36 months,4 years,OWN,40452,Not Verified,430xx,OH,0,0,4,0,9379,69.50%,5,Fully Paid
9450,60 months,2 years,MORTGAGE,70000,Verified,334xx,FL,0,0,17,0,14114,54.90%,20,Fully Paid
17000,36 months,1 year,OWN,43200,Source Verified,751xx,TX,0,0,7,0,14264,42.60%,15,Fully Paid
13600,60 months,10+ years,RENT,67816,Verified,554xx,MN,0,0,13,0,24383,61.40%,22,Fully Paid
7200,36 months,6 years,MORTGAGE,26453,Not Verified,457xx,OH,0,2,10,0,6695,82.70%,13,Charged Off
17475,36 months,2 years,RENT,40000,Source Verified,080xx,NJ,0,1,15,0,17261,66.90%,33,Fully Paid
16000,36 months,4 years,MORTGAGE,75000,Not Verified,189xx,PA,0,2,11,0,13288,58.50%,35,Fully Paid
15000,36 months,8 years,MORTGAGE,75000,Verified,430xx,OH,0,0,9,0,11548,80.80%,13,Fully Paid
12000,36 months,9 years,RENT,55200,Source Verified,982xx,WA,0,1,8,0,12859,65.70%,17,Fully Paid
35000,60 months,10+ years,MORTGAGE,98500,Verified,228xx,VA,0,2,12,0,20903,56.80%,36,Fully Paid
12400,36 months,10+ years,MORTGAGE,36800,Not Verified,996xx,AK,0,0,5,0,6975,46.80%,15,Fully Paid
2500,36 months,6 years,OWN,61440,Not Verified,890xx,NV,0,3,5,0,6929,82.50%,20,Fully Paid
7200,36 months,1 year,RENT,41196,Source Verified,912xx,CA,0,0,12,0,6297,32%,21,Fully Paid
12000,60 months,3 years,MORTGAGE,64400,Verified,990xx,WA,0,3,23,0,13769,16.70%,39,Fully Paid
6000,36 months,4 years,RENT,50000,Verified,907xx,CA,0,0,11,0,17401,77.70%,18,Fully Paid
10000,36 months,< 1 year,RENT,33200,Source Verified,760xx,TX,1,0,8,0,4932,63.30%,9,Fully Paid
15000,36 months,10+ years,MORTGAGE,95000,Verified,606xx,IL,0,3,11,0,2880,23.40%,37,Charged Off
20000,36 months,< 1 year,RENT,82500,Verified,432xx,OH,0,1,10,0,22028,76.20%,25,Fully Paid
4000,36 months,1 year,MORTGAGE,87000,Verified,208xx,MD,0,0,7,0,106,0.40%,12,Fully Paid
14400,60 months,10+ years,MORTGAGE,100000,Not Verified,920xx,CA,0,0,9,0,9412,58.80%,15,Fully Paid
12800,60 months,4 years,RENT,39000,Source Verified,919xx,CA,0,1,5,0,13297,83.10%,20,Charged Off
12800,60 months,10+ years,RENT,45000,Verified,763xx,TX,0,0,16,0,9795,61.60%,22,Fully Paid
12000,60 months,6 years,RENT,34200,Source Verified,554xx,MN,0,2,10,0,3902,28.10%,24,Charged Off
10625,36 months,< 1 year,MORTGAGE,51000,Verified,935xx,CA,0,0,14,0,10767,83.90%,26,Charged Off
7500,36 months,2 years,RENT,60000,Not Verified,288xx,NC,0,3,9,0,8953,63.50%,28,Charged Off
14750,60 months,10+ years,MORTGAGE,64500,Verified,640xx,MO,0,0,10,0,24373,67.20%,12,Fully Paid
17500,36 months,2 years,RENT,95950,Source Verified,949xx,CA,1,0,9,0,22110,70.80%,16,Fully Paid
16000,36 months,10+ years,MORTGAGE,88000,Verified,787xx,TX,0,0,8,0,12075,41.20%,56,Fully Paid
6700,60 months,6 years,RENT,26000,Source Verified,917xx,CA,0,3,11,0,11619,54.10%,36,Charged Off
7000,36 months,10+ years,RENT,24000,Source Verified,333xx,FL,0,1,9,0,11189,62.90%,21,Fully Paid
6625,36 months,10+ years,MORTGAGE,30000,Verified,559xx,MN,0,2,6,0,6546,80.80%,17,Fully Paid
12000,60 months,7 years,MORTGAGE,25000,Verified,543xx,WI,0,1,4,0,9845,97.50%,12,Charged Off
7000,36 months,10+ years,RENT,48226,Not Verified,920xx,CA,0,0,12,0,24317,80.50%,26,Fully Paid
7000,36 months,7 years,MORTGAGE,65000,Not Verified,082xx,NJ,0,0,13,0,17205,78.20%,20,Fully Paid
35000,60 months,10+ years,MORTGAGE,100500,Verified,804xx,CO,0,0,13,0,74154,66.60%,33,Fully Paid
1000,36 months,6 years,RENT,38000,Verified,921xx,CA,0,1,3,0,16298,95.30%,9,Fully Paid
16000,36 months,5 years,MORTGAGE,34320,Verified,786xx,TX,0,0,10,0,14122,74.30%,17,Fully Paid
10000,36 months,10+ years,RENT,52000,Verified,622xx,IL,3,3,12,0,5643,35.50%,50,Fully Paid
10500,60 months,4 years,MORTGAGE,50000,Verified,532xx,WI,0,3,10,0,8266,66.10%,16,Fully Paid
25000,60 months,1 year,MORTGAGE,80000,Verified,633xx,MO,0,4,8,0,18818,34%,32,Fully Paid
3100,36 months,5 years,MORTGAGE,55000,Verified,905xx,CA,0,1,7,0,2411,21.70%,18,Fully Paid
25000,60 months,n/a,MORTGAGE,39600,Verified,890xx,NV,0,0,4,0,0,0%,19,Fully Paid
2500,36 months,8 years,OWN,48000,Not Verified,286xx,NC,0,0,6,0,1315,24.80%,12,Fully Paid
9000,36 months,3 years,RENT,70000,Source Verified,606xx,IL,0,2,16,1,9692,83.60%,38,Fully Paid
1600,36 months,1 year,RENT,26000,Source Verified,260xx,WV,0,0,4,0,1124,74.90%,5,Fully Paid
10800,36 months,< 1 year,RENT,115000,Not Verified,941xx,CA,2,1,6,0,6487,64.90%,16,Fully Paid
20000,60 months,4 years,OWN,75000,Verified,221xx,VA,0,0,7,0,20707,75%,20,Fully Paid
8000,36 months,10+ years,MORTGAGE,98000,Not Verified,019xx,MA,0,0,8,0,14309,81.30%,16,Fully Paid
12000,60 months,10+ years,RENT,37000,Source Verified,196xx,PA,0,0,12,1,7135,54.10%,27,Fully Paid
5000,36 months,6 years,MORTGAGE,40000,Not Verified,640xx,MO,0,2,6,0,3247,7.90%,17,Fully Paid
6000,36 months,< 1 year,MORTGAGE,63000,Verified,275xx,NC,0,2,9,0,11141,85%,21,Fully Paid
8600,36 months,8 years,MORTGAGE,40000,Not Verified,914xx,CA,0,2,12,0,11000,74.80%,17,Fully Paid
9450,36 months,10+ years,RENT,29000,Not Verified,402xx,KY,0,0,11,0,10350,73.40%,24,Fully Paid
5200,36 months,3 years,RENT,36850,Source Verified,100xx,NY,0,0,10,0,6565,79.10%,15,Fully Paid
6000,36 months,n/a,MORTGAGE,120000,Verified,350xx,AL,0,3,23,0,14406,17.90%,37,Fully Paid
2800,36 months,n/a,RENT,30000,Verified,614xx,IL,0,1,2,0,2881,92.90%,6,Fully Paid
8500,36 months,5 years,MORTGAGE,53208,Source Verified,782xx,TX,0,2,9,0,15683,59%,17,Fully Paid
27000,60 months,10+ years,MORTGAGE,98000,Verified,801xx,CO,0,2,12,0,72173,3.50%,31,Charged Off
3200,36 months,7 years,RENT,38400,Source Verified,484xx,MI,0,2,8,1,2503,62.60%,18,Fully Paid
17050,36 months,7 years,MORTGAGE,40800,Verified,064xx,CT,0,0,5,0,15374,91%,14,Fully Paid
18000,60 months,9 years,RENT,65000,Verified,539xx,WI,0,1,6,0,22336,84.30%,16,Fully Paid
6200,36 months,2 years,RENT,40000,Source Verified,100xx,NY,0,0,11,0,10054,73.40%,18,Fully Paid
8000,36 months,< 1 year,MORTGAGE,50000,Source Verified,331xx,FL,0,0,5,1,26044,99.80%,5,Fully Paid
12000,36 months,< 1 year,MORTGAGE,47000,Source Verified,191xx,PA,0,0,5,0,16265,74.30%,15,Fully Paid
20000,60 months,7 years,MORTGAGE,45000,Verified,254xx,WV,0,0,5,0,7158,38.70%,15,Fully Paid
3000,36 months,3 years,RENT,22800,Source Verified,064xx,CT,0,1,6,0,1923,35%,12,Fully Paid
10000,36 months,10+ years,MORTGAGE,80000,Verified,945xx,CA,0,1,8,0,31162,89.50%,14,Charged Off
8000,36 months,3 years,RENT,30188.4,Verified,342xx,FL,0,1,5,0,3004,44.20%,16,Fully Paid
14000,36 months,8 years,MORTGAGE,103000,Source Verified,481xx,MI,0,1,8,0,19747,68.30%,17,Fully Paid
22000,60 months,6 years,RENT,57000,Verified,083xx,NJ,0,3,14,0,28237,59.10%,17,Fully Paid
16000,36 months,2 years,RENT,85000,Not Verified,088xx,NJ,0,0,4,0,20943,79.50%,19,Fully Paid
4500,36 months,10+ years,MORTGAGE,64800,Source Verified,532xx,WI,0,0,6,0,14934,94.50%,10,Fully Paid
8000,36 months,7 years,MORTGAGE,70000,Not Verified,109xx,NY,0,3,8,0,0,0%,20,Fully Paid
5000,36 months,10+ years,RENT,106300,Source Verified,112xx,NY,0,1,32,0,26267,84.70%,37,Fully Paid
15000,36 months,4 years,MORTGAGE,31200,Verified,210xx,MD,0,0,5,0,2373,23.10%,7,Fully Paid
35000,60 months,10+ years,MORTGAGE,98000,Verified,613xx,IL,0,1,11,0,59189,80.30%,41,Fully Paid
16000,36 months,2 years,RENT,35000,Not Verified,191xx,PA,0,0,13,0,2976,8.90%,30,Fully Paid
14400,36 months,10+ years,OWN,94104,Source Verified,570xx,SD,1,2,5,0,3718,74.40%,57,Fully Paid
35000,36 months,3 years,OWN,277000,Source Verified,234xx,VA,0,0,4,0,6888,32%,12,Fully Paid
17000,36 months,1 year,MORTGAGE,65000,Verified,280xx,NC,0,1,7,0,21884,63.20%,14,Fully Paid
15000,60 months,2 years,MORTGAGE,64000,Not Verified,170xx,PA,0,1,12,0,14566,70.40%,26,Fully Paid
5600,36 months,1 year,RENT,36000,Not Verified,290xx,SC,0,0,5,0,7634,40.60%,12,Fully Paid
9000,36 months,4 years,RENT,54000,Not Verified,920xx,CA,0,1,9,0,7962,95.90%,16,Fully Paid
9000,36 months,3 years,MORTGAGE,48000,Not Verified,631xx,MO,0,1,6,0,11891,78.20%,27,Fully Paid
8800,36 months,3 years,RENT,42000,Not Verified,553xx,MN,0,1,12,0,11057,67.80%,27,Fully Paid
8000,36 months,5 years,RENT,45000,Verified,900xx,CA,0,0,7,0,6478,96.70%,10,Fully Paid
10000,36 months,6 years,RENT,38000,Source Verified,900xx,CA,0,0,10,0,16719,88.20%,19,Fully Paid
